@relation weather
@attribute temperature real
@attribute humidity real
@attribute pressure real
@attribute luminosity real
@data
21,74,85446.00,2558
22,74,85446.00,2664
22,74,85447.00,2777
21,74,85444.00,2777
21,74,85445.00,2664
22,75,85446.00,2664
22,75,85450.00,2777
22,74,85443.00,2777
22,74,85445.00,2664
22,75,85444.00,2664
21,75,85448.00,2664
21,74,85447.00,2901
22,74,85448.00,2664
21,74,85443.00,2664
22,74,85445.00,2777
22,74,85448.00,2901
22,74,85447.00,2777
22,74,85444.00,2777
22,74,85440.00,2777
22,75,85445.00,2777
22,75,85448.00,2664
22,75,85445.00,2664
22,76,85443.00,2664
22,76,85442.00,2777
22,74,85440.00,2664
22,75,85443.00,2777
22,75,85444.00,2901
22,75,85444.00,2901
22,75,85449.00,2664
22,75,85443.00,2664
22,76,85451.00,2777
22,75,85444.00,2777
22,75,85447.00,2664
22,75,85446.00,2777
22,76,85445.00,2777
22,75,85442.00,2901
22,76,85445.00,2777
22,76,85446.00,2777
22,76,85443.00,2777
22,76,85444.00,2777
22,76,85447.00,2901
22,76,85448.00,2777
23,75,85448.00,2777
23,75,85449.00,2777
23,75,85449.00,2777
22,75,85450.00,3184
23,73,85452.00,2777
23,72,85452.00,3036
23,71,85449.00,3184
23,71,85450.00,2901
23,71,85448.00,3036
23,71,85454.00,3036
22,72,85451.00,3036
23,71,85455.00,3036
23,71,85454.00,2901
24,72,85449.00,2901
23,71,85447.00,3184
23,72,85456.00,3036
23,72,85454.00,3184
23,72,85461.00,3036
23,72,85456.00,3346
23,72,85455.00,3036
23,72,85454.00,2901
23,72,85457.00,3036
24,71,85458.00,3036
23,71,85464.00,3184
23,70,85459.00,2901
23,71,85460.00,3036
24,71,85459.00,3184
23,71,85459.00,3184
23,71,85457.00,3036
23,72,85455.00,3036
23,72,85457.00,3184
23,71,85467.00,3184
23,71,85453.00,3184
23,71,85455.00,3346
23,71,85459.00,3526
23,72,85461.00,3346
23,72,85461.00,3184
23,71,85458.00,3346
23,71,85459.00,3526
23,71,85456.00,3526
23,70,85455.00,3949
23,70,85458.00,3725
23,70,85459.00,3526
23,70,85452.00,3526
23,69,85453.00,3725
23,70,85456.00,3346
23,70,85455.00,3346
23,70,85454.00,3526
22,71,85459.00,3949
23,70,85454.00,3725
23,70,85455.00,3526
23,70,85450.00,3346
23,71,85459.00,3526
23,71,85454.00,4200
23,71,85453.00,3725
23,71,85451.00,3949
23,71,85460.00,4200
23,72,85458.00,4200
23,72,85457.00,4200
23,72,85455.00,4200
24,71,85461.00,3949
24,71,85457.00,4200
24,71,85465.00,3949
24,70,85455.00,4200
24,71,85453.00,4200
24,71,85460.00,4200
24,71,85459.00,4200
24,71,85455.00,3949
24,70,85459.00,4200
24,69,85456.00,3725
24,70,85458.00,3949
24,69,85458.00,3949
24,69,85456.00,3949
24,69,85450.00,4200
24,69,85455.00,3949
24,68,85456.00,3949
24,68,85454.00,3949
24,68,85452.00,3949
24,68,85458.00,4200
24,68,85452.00,3949
24,68,85458.00,3949
24,68,85452.00,4200
24,67,85452.00,3949
24,67,85451.00,4484
24,66,85450.00,3949
25,65,85451.00,3949
25,65,85452.00,4484
25,65,85449.00,4200
24,65,85455.00,3949
25,64,85454.00,4484
25,65,85448.00,4809
24,66,85449.00,4484
25,64,85449.00,4200
25,64,85443.00,4484
25,64,85451.00,4484
25,64,85453.00,4484
25,64,85454.00,4484
25,64,85449.00,4200
25,64,85452.00,5184
25,64,85445.00,4200
25,64,85451.00,4200
25,64,85452.00,4809
26,64,85450.00,4484
25,64,85444.00,4809
25,64,85447.00,4484
25,65,85446.00,4484
25,65,85447.00,4484
25,64,85450.00,4200
25,63,85448.00,4809
25,64,85452.00,4484
25,65,85450.00,4484
25,64,85449.00,4200
25,64,85454.00,4484
25,65,85454.00,4484
25,65,85448.00,4809
26,65,85451.00,4809
26,65,85451.00,4809
26,64,85448.00,4484
26,64,85450.00,4484
26,64,85453.00,4809
26,64,85451.00,4484
26,65,85448.00,4484
26,65,85450.00,4484
26,64,85448.00,4484
26,63,85453.00,4484
26,63,85450.00,4484
26,63,85450.00,4484
26,63,85447.00,5184
27,62,85448.00,4484
26,63,85444.00,5184
26,64,85447.00,4484
26,65,85446.00,4484
26,65,85446.00,4484
27,62,85451.00,4484
27,62,85451.00,4484
27,62,85447.00,5622
27,62,85450.00,4484
27,62,85445.00,4484
27,62,85454.00,4809
27,62,85452.00,4809
29,61,85448.00,4484
27,63,85454.00,4484
28,62,85449.00,5184
28,63,85459.00,4809
27,62,85449.00,4484
27,63,85454.00,5184
28,62,85447.00,4809
28,62,85453.00,4809
28,63,85449.00,4809
28,64,85455.00,4484
28,63,85453.00,4809
28,62,85452.00,4484
28,63,85453.00,4484
28,63,85458.00,4484
28,63,85450.00,4809
28,62,85446.00,5622
28,61,85446.00,4809
28,61,85450.00,4809
28,61,85449.00,5184
28,61,85443.00,4809
28,62,85449.00,5184
29,60,85449.00,4809
29,61,85442.00,5184
29,61,85447.00,5622
29,60,85447.00,4809
29,61,85449.00,5184
29,60,85448.00,4809
30,61,85445.00,4809
30,60,85446.00,5622
30,60,85443.00,4809
30,59,85448.00,5184
30,59,85442.00,5184
30,58,85443.00,4809
30,58,85443.00,4809
30,58,85444.00,5184
30,58,85443.00,5622
30,59,85441.00,5622
32,57,85448.00,4809
30,58,85442.00,5184
30,58,85443.00,4809
30,58,85439.00,5184
30,58,85444.00,5184
30,58,85446.00,5184
30,58,85445.00,4809
30,58,85450.00,5622
30,58,85444.00,5622
30,58,85450.00,5622
30,59,85440.00,5622
30,59,85439.00,5184
31,59,85439.00,5622
31,57,85436.00,4809
31,58,85439.00,5184
32,57,85436.00,4809
31,57,85439.00,5184
31,57,85439.00,4809
31,56,85438.00,5184
31,56,85437.00,4809
32,57,85442.00,4809
31,58,85437.00,5184
31,58,85442.00,5184
31,57,85437.00,4809
32,57,85433.00,4809
32,58,85437.00,4809
32,59,85442.00,4809
32,59,85439.00,5184
32,58,85440.00,4809
32,59,85442.00,4809
32,58,85442.00,4809
32,58,85438.00,5184
32,58,85441.00,4809
32,58,85442.00,4809
32,57,85447.00,4809
32,57,85443.00,4809
32,57,85442.00,5184
32,57,85445.00,4809
33,56,85442.00,4809
33,55,85444.00,4809
32,57,85446.00,4809
33,56,85447.00,4484
32,57,85453.00,4809
32,57,85446.00,4809
32,56,85449.00,4484
32,57,85450.00,4484
33,56,85448.00,4484
32,57,85451.00,4484
33,56,85445.00,4484
32,53,85446.00,4484
32,53,85446.00,4484
32,54,85444.00,4484
32,53,85449.00,4484
32,54,85440.00,4484
32,52,85440.00,4484
32,51,85442.00,4809
32,54,85448.00,4484
32,51,85444.00,4484
32,57,85448.00,4809
32,56,85449.00,4484
31,56,85446.00,4200
32,56,85446.00,4484
32,53,85451.00,4484
32,54,85449.00,4200
32,56,85455.00,4200
32,56,85446.00,4200
32,57,85447.00,4484
32,57,85443.00,4484
32,57,85446.00,4200
32,57,85449.00,4200
32,56,85447.00,4484
32,55,85441.00,4200
33,51,85450.00,4200
33,54,85445.00,4200
32,56,85445.00,4200
32,54,85449.00,4200
32,56,85450.00,4484
33,55,85445.00,4484
33,55,85446.00,4200
32,57,85452.00,4200
32,55,85450.00,4200
33,54,85453.00,4200
32,54,85456.00,4200
32,52,85448.00,4484
32,50,85444.00,4200
32,51,85451.00,4200
32,54,85449.00,3949
32,52,85451.00,3949
32,51,85452.00,3949
32,52,85453.00,4200
32,52,85456.00,3949
32,52,85458.00,3949
32,53,85464.00,3949
32,55,85456.00,3949
32,55,85456.00,4809
32,51,85458.00,4484
32,56,85461.00,5184
32,52,85461.00,4809
27,48,85458.00,5184
31,53,85455.00,5184
32,51,85460.00,5184
32,50,85454.00,4809
31,50,85449.00,4809
31,52,85454.00,4809
31,54,85457.00,4484
31,53,85457.00,4484
31,54,85454.00,4484
31,55,85453.00,4484
31,53,85453.00,4484
31,54,85448.00,5184
30,56,85447.00,5622
30,56,85447.00,4809
30,53,85444.00,4809
30,52,85448.00,5184
30,52,85445.00,4809
30,53,85442.00,5184
30,54,85446.00,5184
30,55,85450.00,5622
30,57,85439.00,5184
30,56,85447.00,5184
30,55,85439.00,5184
30,57,85441.00,5184
30,56,85441.00,5622
29,56,85443.00,5184
30,56,85445.00,5622
30,55,85448.00,6139
30,59,85437.00,6139
30,56,85445.00,5622
30,56,85437.00,6139
30,56,85428.00,5622
30,55,85436.00,5622
30,58,85436.00,5184
30,57,85433.00,5184
30,58,85434.00,5184
31,57,85439.00,5184
30,57,85440.00,5622
30,58,85440.00,5184
30,58,85436.00,5184
30,56,85436.00,5622
30,57,85437.00,5184
30,58,85433.00,5622
30,58,85439.00,5622
31,57,85434.00,5622
31,57,85433.00,6139
31,57,85426.00,5622
31,55,85431.00,6139
31,56,85428.00,6139
31,54,85431.00,5622
31,55,85432.00,6139
32,55,85431.00,5622
31,55,85427.00,5622
31,55,85432.00,5184
31,52,85433.00,5622
31,53,85426.00,5184
32,52,85427.00,6760
31,51,85432.00,6139
31,53,85426.00,5184
31,52,85434.00,5184
31,52,85433.00,6139
31,51,85435.00,5184
31,52,85432.00,5184
31,53,85434.00,5184
32,56,85428.00,5622
31,57,85432.00,6139
32,57,85430.00,6139
33,55,85427.00,5622
32,55,85433.00,5184
32,56,85433.00,5622
32,57,85434.00,5184
32,52,85436.00,5184
32,53,85432.00,5184
33,52,85437.00,5184
33,53,85432.00,5184
33,50,85434.00,5184
33,52,85431.00,5622
33,53,85424.00,5622
33,54,85432.00,5622
33,53,85428.00,5622
33,51,85426.00,5622
33,51,85429.00,6139
33,46,85426.00,5622
33,45,85431.00,5622
35,43,85425.00,5622
33,44,85426.00,5622
37,42,85433.00,6139
33,45,85425.00,5622
33,50,85428.00,6139
32,49,85425.00,5184
33,50,85428.00,6139
33,50,85426.00,5622
33,45,85426.00,5622
32,44,85425.00,5622
33,44,85420.00,5622
28,45,85420.00,5622
33,49,85423.00,5622
33,47,85423.00,5622
33,48,85427.00,5622
33,45,85432.00,5184
33,49,85434.00,6139
33,49,85427.00,6139
34,45,85433.00,5184
34,50,85429.00,5622
34,49,85433.00,6139
34,46,85430.00,5184
34,46,85426.00,5184
29,43,85428.00,5184
38,42,85431.00,5184
34,44,85433.00,5184
34,46,85427.00,6139
34,45,85429.00,5184
35,43,85428.00,6139
38,42,85431.00,6139
35,43,85428.00,5622
34,44,85431.00,5622
34,45,85429.00,6139
37,42,85429.00,6139
33,42,85428.00,5622
33,43,85424.00,6139
36,43,85425.00,5622
34,46,85429.00,5622
34,50,85427.00,5622
37,42,85428.00,5622
34,51,85433.00,5622
34,48,85425.00,5622
35,43,85429.00,5622
34,46,85430.00,6139
35,45,85426.00,5622
34,47,85431.00,6139
34,48,85430.00,6139
34,46,85429.00,5622
34,47,85436.00,5184
30,43,85428.00,5622
30,43,85426.00,6139
35,44,85426.00,6139
34,47,85428.00,5622
34,47,85431.00,5184
35,46,85430.00,5184
35,49,85430.00,5184
35,45,85433.00,5184
36,43,85435.00,5184
35,43,85430.00,5622
35,43,85432.00,5622
35,44,85431.00,6139
35,45,85433.00,5184
35,44,85433.00,5184
34,48,85432.00,6139
34,47,85435.00,5622
35,44,85433.00,5184
36,43,85428.00,6139
34,45,85428.00,5184
35,44,85433.00,5184
35,43,85429.00,5622
34,44,85431.00,6139
34,49,85431.00,5622
38,42,85434.00,5184
35,43,85432.00,5184
34,44,85429.00,5622
36,43,85441.00,5184
36,43,85437.00,6139
34,45,85433.00,5622
34,43,85435.00,5184
34,43,85434.00,5622
38,42,85429.00,5622
34,44,85430.00,5622
34,42,85426.00,5184
34,43,85423.00,5622
34,44,85430.00,5622
36,43,85431.00,6139
34,45,85431.00,5184
34,42,85427.00,5622
34,44,85428.00,6139
40,42,85430.00,6139
34,45,85432.00,5184
34,54,85430.00,5184
38,42,85430.00,5622
37,41,85428.00,6139
34,44,85431.00,6139
34,46,85433.00,5622
34,46,85433.00,5184
34,43,85431.00,6139
38,42,85434.00,5184
35,43,85433.00,5184
34,44,85439.00,5184
34,47,85440.00,5184
34,43,85439.00,5622
34,43,85441.00,5622
34,43,85444.00,5184
34,44,85440.00,5184
35,43,85444.00,5622
33,43,85437.00,5622
33,42,85441.00,5184
33,43,85443.00,5622
33,42,85440.00,5184
33,42,85442.00,4809
33,43,85443.00,4809
33,42,85442.00,4809
33,43,85438.00,4809
33,42,85449.00,5184
33,43,85441.00,5622
32,43,85437.00,4809
32,42,85446.00,5184
32,43,85434.00,5184
35,43,85418.00,5184
32,44,85437.00,5184
34,44,85434.00,5184
36,43,85433.00,5184
33,44,85433.00,5622
32,44,85429.00,5184
32,45,85433.00,5184
35,43,85433.00,6139
33,44,85432.00,6139
32,45,85433.00,5184
35,44,85437.00,5184
32,47,85433.00,5184
32,44,85431.00,5622
31,45,85433.00,5184
33,44,85425.00,5184
32,54,85421.00,5184
32,49,85423.00,5184
32,48,85423.00,6139
32,48,85426.00,5622
32,50,85424.00,5184
32,52,85419.00,5622
32,53,85422.00,5184
33,52,85427.00,6139
33,53,85421.00,7518
33,52,85420.00,5622
33,51,85421.00,6139
33,51,85419.00,5184
33,51,85424.00,5184
33,50,85423.00,5184
34,48,85420.00,6139
34,48,85416.00,5622
33,43,85418.00,5622
36,43,85418.00,5184
37,42,85420.00,5184
37,44,85416.00,5622
34,44,85415.00,5184
37,42,85416.00,5184
34,44,85412.00,6139
28,45,85415.00,5622
34,45,85420.00,5622
28,44,85415.00,5622
29,43,85409.00,6139
34,48,85414.00,5622
34,48,85418.00,5622
34,48,85414.00,5622
34,48,85411.00,5622
29,43,85406.00,5622
34,45,85411.00,5622
34,47,85408.00,6139
34,48,85411.00,5622
35,49,85407.00,5622
34,46,85408.00,5622
35,48,85411.00,5622
35,47,85406.00,5622
35,48,85417.00,5622
35,47,85410.00,5622
35,48,85412.00,6139
36,48,85410.00,5622
35,46,85410.00,5622
35,43,85408.00,5622
35,47,85408.00,5622
37,42,85409.00,5622
35,42,85403.00,6139
33,44,85408.00,5622
37,42,85404.00,6139
37,42,85403.00,5622
35,42,85409.00,5622
36,44,85409.00,5622
36,44,85416.00,5622
35,42,85405.00,5622
36,42,85404.00,5622
36,41,85402.00,6139
37,40,85401.00,5622
36,41,85403.00,5622
36,41,85405.00,5622
36,42,85403.00,5622
36,48,85406.00,5622
37,38,85407.00,5622
37,40,85407.00,5622
36,41,85409.00,5184
37,38,85408.00,5184
37,39,85412.00,6139
36,41,85410.00,6139
36,41,85410.00,5184
36,42,85412.00,6139
36,41,85408.00,6760
36,41,85413.00,6139
36,41,85410.00,5184
37,40,85410.00,5184
37,40,85413.00,5622
36,41,85414.00,5622
37,40,85416.00,4809
37,36,85420.00,5184
36,38,85412.00,5622
36,41,85415.00,5184
36,41,85418.00,5622
36,43,85414.00,5184
36,41,85413.00,5184
36,41,85410.00,5184
36,41,85404.00,5622
36,41,85408.00,5622
36,41,85411.00,5622
36,41,85410.00,5184
36,41,85404.00,5184
36,41,85400.00,5622
36,41,85404.00,5184
36,41,85396.00,5622
36,41,85402.00,5622
35,41,85400.00,6760
35,41,85393.00,5622
35,41,85390.00,5622
35,41,85401.00,5622
36,41,85388.00,5622
35,41,85402.00,5622
36,42,85395.00,5622
36,41,85391.00,5622
36,41,85396.00,5622
36,41,85394.00,6139
36,41,85399.00,6139
36,42,85388.00,5622
36,41,85397.00,5622
36,41,85395.00,5622
36,42,85401.00,6139
37,41,85395.00,5622
37,40,85394.00,5622
37,40,85390.00,5184
37,40,85391.00,5622
37,40,85394.00,5622
37,40,85393.00,5622
37,42,85394.00,4809
38,40,85390.00,5622
37,37,85395.00,6139
37,40,85394.00,6760
37,40,85389.00,6139
37,40,85386.00,6139
37,40,85391.00,5622
37,40,85392.00,5622
37,40,85390.00,6760
37,40,85387.00,5622
37,40,85389.00,6139
37,40,85380.00,5622
37,40,85386.00,6139
37,40,85387.00,5622
38,37,85385.00,6139
38,40,85385.00,5622
38,40,85389.00,6139
38,40,85382.00,5622
38,40,85382.00,5622
38,40,85381.00,5622
38,40,85385.00,5622
38,40,85381.00,5622
38,36,85378.00,6139
38,40,85386.00,6139
38,39,85376.00,5622
38,38,85378.00,5622
38,40,85378.00,5622
38,40,85377.00,6139
38,40,85380.00,6139
38,40,85381.00,6139
38,40,85385.00,5622
38,33,85384.00,6139
38,34,85384.00,5622
38,40,85383.00,5622
38,40,85381.00,6139
38,40,85381.00,6139
38,35,85387.00,5622
38,35,85382.00,6760
38,34,85385.00,6760
38,35,85385.00,5622
38,40,85403.00,5622
38,40,85406.00,5622
38,40,85415.00,6139
37,40,85412.00,5622
38,41,85409.00,5622
38,40,85414.00,6139
38,41,85406.00,6139
38,42,85409.00,6139
39,41,85409.00,5622
40,39,85413.00,5622
38,40,85415.00,2664
38,40,85406.00,5622
39,39,85412.00,5622
38,40,85408.00,5622
41,40,85408.00,5622
39,39,85414.00,5184
38,40,85413.00,5622
38,40,85412.00,6139
41,38,85413.00,5622
39,39,85415.00,6139
39,39,85412.00,5622
39,39,85417.00,5184
39,39,85413.00,6139
39,39,85411.00,6139
39,34,85412.00,5184
39,39,85406.00,5622
39,39,85402.00,5622
39,39,85404.00,5622
39,34,85409.00,6139
39,39,85409.00,5622
39,39,85409.00,5622
39,39,85412.00,5184
39,39,85402.00,6139
38,40,85407.00,5622
39,37,85405.00,5184
38,40,85405.00,5184
38,40,85406.00,5622
38,40,85406.00,6139
38,40,85406.00,5622
39,39,85408.00,6139
38,40,85402.00,5622
38,40,85405.00,5184
38,40,85405.00,6139
38,41,85400.00,5622
38,40,85404.00,5622
38,40,85405.00,6139
40,40,85401.00,5622
39,41,85401.00,5184
39,42,85401.00,5184
38,40,85406.00,5184
39,39,85407.00,5622
38,40,85402.00,5622
38,36,85411.00,5622
38,35,85402.00,5184
38,37,85403.00,5184
38,40,85400.00,5184
38,40,85398.00,5184
38,35,85401.00,5184
38,36,85396.00,5184
38,39,85404.00,5184
38,35,85401.00,5622
38,36,85398.00,6139
38,35,85397.00,5622
38,34,85391.00,5622
38,34,85398.00,5622
35,28,85397.00,6139
37,33,85396.00,5184
37,34,85397.00,5622
37,40,85393.00,5622
37,35,85391.00,5622
37,34,85396.00,5622
37,42,85394.00,6139
37,40,85393.00,5184
37,40,85396.00,6139
37,40,85400.00,5184
37,36,85399.00,5184
37,37,85398.00,5184
37,40,85395.00,5184
37,35,85396.00,5184
37,41,85397.00,5622
37,40,85396.00,5622
36,41,85400.00,5622
36,41,85390.00,5622
37,40,85400.00,5622
37,40,85401.00,5622
37,37,85398.00,5622
37,40,85397.00,5184
37,40,85398.00,5622
37,40,85397.00,5184
36,41,85403.00,5184
37,40,85398.00,5184
36,41,85400.00,5184
37,38,85391.00,5184
37,36,85397.00,6139
36,41,85395.00,5184
36,41,85397.00,5622
36,41,85398.00,5184
36,41,85400.00,5184
36,41,85404.00,5184
36,42,85396.00,5184
36,41,85398.00,5184
37,40,85394.00,5622
36,41,85402.00,5622
36,41,85400.00,5622
36,41,85400.00,5184
36,37,85399.00,5184
36,40,85398.00,5622
36,41,85400.00,5622
36,40,85401.00,5622
36,41,85396.00,5184
36,41,85393.00,5622
36,41,85396.00,6139
36,41,85392.00,5622
36,41,85396.00,5622
36,41,85403.00,5184
36,41,85398.00,5184
36,41,85401.00,5184
36,41,85401.00,4809
36,41,85399.00,3725
36,41,85400.00,4809
36,41,85397.00,4200
36,41,85399.00,4200
36,41,85403.00,5184
36,41,85403.00,4484
35,41,85406.00,3949
34,42,85398.00,4484
35,41,85398.00,5622
35,41,85396.00,5184
35,41,85400.00,5184
35,38,85400.00,5622
35,41,85399.00,5184
35,39,85395.00,6139
34,42,85397.00,5184
34,38,85398.00,5622
34,43,85391.00,5622
34,42,85399.00,5622
34,42,85397.00,6139
34,42,85397.00,5622
34,42,85394.00,5622
34,42,85389.00,6139
34,42,85395.00,5622
34,43,85395.00,6139
34,42,85396.00,5622
34,42,85395.00,5184
33,42,85391.00,4809
33,43,85400.00,3949
33,43,85392.00,4200
33,43,85390.00,3526
34,42,85392.00,3725
33,43,85393.00,3526
33,43,85391.00,3725
33,43,85392.00,3526
33,43,85396.00,3526
33,46,85391.00,3725
33,43,85393.00,3526
33,43,85393.00,2066
33,44,85392.00,3725
29,41,85388.00,3725
38,42,85386.00,3526
33,44,85392.00,3526
33,43,85392.00,3526
33,44,85391.00,3725
33,45,85390.00,3526
33,51,85389.00,3526
35,43,85391.00,3725
33,45,85390.00,3526
32,44,85384.00,3725
32,44,85390.00,3346
33,44,85386.00,3526
36,43,85389.00,3725
34,44,85390.00,3526
32,44,85387.00,3725
32,44,85385.00,3725
32,44,85384.00,3526
32,44,85382.00,3526
32,44,85383.00,3725
33,44,85380.00,3725
32,45,85379.00,3725
32,45,85382.00,3725
33,44,85381.00,3526
32,45,85382.00,3725
32,46,85381.00,3949
32,45,85378.00,3526
32,45,85383.00,3526
32,52,85380.00,3526
35,43,85384.00,3526
31,45,85382.00,3725
32,44,85386.00,3526
32,45,85382.00,3526
31,45,85378.00,3346
32,43,85380.00,3346
26,46,85377.00,3346
32,50,85380.00,3346
32,48,85377.00,3526
31,47,85383.00,3526
31,45,85383.00,3184
31,46,85375.00,3184
31,49,85381.00,3526
34,44,85377.00,3346
32,45,85383.00,3346
31,44,85378.00,3346
31,45,85378.00,3725
31,45,85384.00,3725
32,46,85378.00,3526
33,44,85376.00,3526
32,45,85376.00,3725
25,46,85374.00,3526
31,47,85374.00,3725
32,46,85377.00,3526
31,45,85375.00,3526
30,46,85377.00,3725
25,46,85370.00,3346
30,46,85376.00,3346
30,48,85374.00,3346
35,43,85377.00,3526
31,46,85372.00,3346
30,46,85374.00,3346
34,44,85371.00,3346
32,45,85364.00,3526
30,49,85374.00,3184
30,52,85373.00,3184
30,50,85371.00,3184
30,48,85372.00,3184
30,49,85366.00,3346
30,52,85370.00,3184
30,49,85366.00,3184
30,48,85370.00,3184
30,49,85365.00,3346
30,50,85365.00,3184
30,50,85367.00,3346
30,50,85359.00,3526
30,52,85368.00,3346
30,53,85364.00,3184
30,53,85366.00,3184
30,53,85368.00,3346
30,53,85360.00,3184
30,53,85360.00,3526
30,52,85360.00,3526
30,53,85360.00,3346
30,52,85348.00,3184
30,52,85359.00,3184
30,53,85361.00,3346
30,57,85362.00,3526
30,53,85361.00,3184
30,53,85355.00,3346
30,53,85362.00,3346
30,53,85358.00,3184
30,53,85356.00,3184
30,53,85359.00,3346
30,55,85353.00,3346
30,54,85351.00,3725
30,55,85352.00,3526
30,54,85353.00,3346
30,54,85354.00,3526
30,54,85349.00,3526
30,56,85352.00,3526
30,56,85356.00,3725
30,55,85351.00,3526
30,56,85354.00,3526
30,57,85354.00,3725
30,55,85353.00,3346
30,56,85354.00,3346
30,56,85348.00,3346
30,57,85351.00,3526
30,53,85351.00,3346
30,53,85350.00,3526
30,54,85348.00,3346
30,54,85348.00,3346
30,54,85353.00,3526
30,54,85344.00,3346
30,55,85348.00,3526
30,55,85346.00,3346
30,53,85346.00,3526
30,53,85349.00,3346
30,54,85351.00,3526
30,53,85350.00,3526
33,52,85347.00,3346
30,54,85348.00,3526
30,53,85339.00,3184
30,54,85343.00,2901
30,53,85334.00,3346
30,53,85333.00,3526
30,50,85332.00,3184
30,50,85333.00,3526
30,48,85338.00,2371
25,46,85332.00,3526
30,48,85331.00,3346
31,46,85331.00,3526
31,46,85329.00,3526
30,46,85326.00,3526
30,46,85325.00,3526
30,46,85330.00,3526
30,46,85330.00,3346
31,46,85336.00,3526
31,46,85338.00,3526
30,45,85331.00,3526
30,46,85325.00,3526
30,45,85322.00,3346
30,46,85321.00,3184
30,46,85327.00,3725
32,45,85316.00,3346
30,46,85323.00,3346
30,45,85324.00,3346
31,45,85324.00,3725
30,46,85328.00,3526
30,46,85324.00,3725
31,45,85320.00,3346
35,43,85318.00,3725
31,44,85319.00,3526
30,45,85316.00,3526
30,45,85315.00,3526
32,45,85312.00,3526
31,45,85320.00,3725
31,44,85322.00,3346
31,44,85317.00,3725
31,44,85309.00,3526
31,49,85311.00,3526
31,44,85317.00,3346
31,44,85309.00,3184
31,48,85318.00,3184
30,45,85317.00,3184
31,44,85309.00,3526
31,49,85305.00,3184
31,43,85311.00,3184
31,43,85313.00,3184
31,44,85286.00,3184
31,44,85288.00,3184
31,44,85281.00,3184
31,44,85281.00,3184
31,44,85282.00,3346
31,43,85283.00,3346
31,43,85286.00,3184
31,43,85284.00,3346
32,43,85277.00,3184
32,43,85277.00,3725
32,43,85278.00,3526
31,43,85270.00,3184
31,43,85283.00,3526
31,44,85277.00,3184
31,44,85275.00,3526
31,43,85271.00,3184
31,43,85271.00,3036
31,43,85276.00,3184
31,43,85272.00,3184
32,43,85272.00,3346
31,43,85276.00,3036
31,43,85273.00,3036
31,44,85275.00,3036
32,43,85271.00,3036
31,43,85270.00,3184
32,43,85272.00,3036
31,43,85272.00,2901
31,43,85267.00,3184
31,43,85268.00,2901
31,43,85269.00,3036
31,43,85265.00,2901
31,43,85267.00,2901
31,43,85270.00,2901
31,43,85261.00,2901
31,43,85261.00,3036
31,43,85263.00,2901
31,43,85260.00,3036
31,44,85261.00,3036
31,44,85259.00,3346
31,44,85265.00,3184
31,43,85261.00,3184
30,44,85265.00,3184
31,44,85257.00,3184
30,45,85266.00,3184
30,45,85263.00,3184
30,45,85262.00,3346
30,45,85261.00,3184
30,44,85260.00,3346
30,44,85259.00,3526
30,44,85267.00,3346
30,45,85261.00,3526
30,45,85266.00,3184
30,45,85260.00,3184
30,45,85266.00,3526
30,45,85266.00,3346
30,45,85262.00,3184
30,45,85260.00,3346
30,45,85267.00,3346
30,45,85268.00,3184
30,46,85262.00,3346
32,45,85265.00,3346
34,44,85260.00,3184
30,45,85259.00,3184
30,46,85257.00,3346
30,46,85263.00,3346
30,46,85256.00,3346
30,46,85256.00,3346
28,45,85251.00,3346
30,46,85247.00,3526
30,46,85251.00,3346
34,44,85251.00,3725
30,46,85248.00,3526
30,46,85250.00,3725
30,46,85249.00,3725
30,46,85250.00,3725
34,44,85246.00,3725
30,46,85250.00,3949
35,43,85248.00,3346
31,45,85255.00,3346
33,44,85253.00,3346
31,45,85252.00,3346
31,45,85251.00,3184
31,45,85258.00,3526
35,43,85259.00,3184
34,44,85258.00,3036
31,45,85255.00,3184
31,45,85249.00,3184
31,45,85253.00,3346
31,44,85250.00,3346
31,44,85244.00,3184
31,44,85252.00,3346
31,44,85250.00,3346
31,44,85251.00,3184
31,44,85244.00,3346
31,44,85249.00,3184
31,44,85246.00,3036
31,43,85246.00,3036
31,44,85247.00,3346
31,44,85246.00,3184
31,43,85255.00,3036
31,43,85246.00,2901
31,44,85240.00,3184
31,44,85254.00,2901
31,44,85242.00,3036
31,44,85245.00,3036
31,44,85246.00,2901
31,44,85248.00,2664
31,44,85247.00,2664
31,44,85245.00,2777
30,45,85247.00,2664
35,43,85253.00,2664
31,45,85246.00,2777
31,44,85252.00,2777
31,43,85255.00,2777
30,46,85252.00,2664
31,44,85253.00,2777
31,44,85250.00,2777
31,44,85252.00,2558
31,44,85254.00,2371
30,45,85245.00,2371
31,44,85247.00,2558
31,44,85250.00,2664
31,44,85247.00,2664
31,45,85248.00,2664
31,45,85239.00,2664
31,45,85244.00,2558
30,45,85243.00,2461
30,45,85241.00,2461
31,44,85240.00,2371
31,44,85238.00,2461
30,45,85234.00,2461
30,45,85234.00,2558
30,45,85234.00,2777
31,46,85232.00,2664
30,45,85234.00,2901
34,43,85244.00,2777
33,44,85234.00,2901
30,46,85238.00,3184
30,45,85243.00,3036
30,46,85230.00,3184
33,44,85236.00,3036
30,47,85227.00,3184
31,45,85227.00,3036
30,46,85235.00,2901
33,44,85236.00,3184
31,45,85227.00,3184
34,44,85230.00,3036
